age,gender,country,daily_usage_hours,primary_platform,num_platforms_used,purpose,avg_session_minutes,night_usage,mental_health_score,addiction_level,screen_time_before_sleep
21,Female,UK,5.67604786639304,Snapchat,1,Content Creation,23.08028599564125,1,3.483666118695694,High,0.3356802180658889
16,Male,India,2.77509143537399,Instagram,3,Entertainment,27.85712135234943,1,9.689728095914278,Medium,46.6027964675984
24,Male,India,4.943149862448038,TikTok,2,News,35.08202034497022,0,6.144511467423712,Medium,57.18131258223472
13,Male,India,2.164277093857696,Twitter,3,Content Creation,38.70099782555787,1,8.472296568989195,Low,47.52492565375048
25,Male,India,5.067565206818776,YouTube,3,Entertainment,32.670942035058374,1,6.318437300793817,High,85.1851116577944
15,Male,India,4.521604234582135,Snapchat,2,Education,17.319040031660705,1,7.592050559748816,Medium,54.63539979589719
24,Female,USA,1.3802616682415323,Instagram,4,Socializing,32.969592200735,0,9.080776441797214,Low,0.0
22,Female,USA,4.914153643644125,Snapchat,1,Entertainment,39.557535487381685,0,4.716186622066254,Medium,53.54684357727484
24,Other,Brazil,3.57079844648909,TikTok,3,Socializing,20.44399760877392,0,7.43344947582319,Medium,57.474694546163406
26,Other,India,4.457637819990004,Instagram,5,News,28.653407072537192,1,8.835707324958054,Medium,31.208700688895384
22,Female,India,4.477835445408722,TikTok,3,Content Creation,27.35455686650904,1,6.293149660842087,Medium,33.211487997322685
17,Female,USA,3.223413919660712,Twitter,3,Entertainment,10.79005253788904,0,6.398132836452192,Medium,32.05194600614591
26,Male,USA,3.7605306477427463,YouTube,3,Entertainment,17.28041096361495,0,8.694184490256342,Medium,35.37905784014784
23,Male,Canada,3.954644000298685,TikTok,1,Entertainment,15.262619887468286,1,7.1627704169231405,Medium,43.81058729800054
16,Female,India,5.605767054048584,TikTok,4,Entertainment,5.036204368884572,1,4.352628612882512,High,43.74434795580437
18,Male,India,5.834042267151325,YouTube,5,Entertainment,38.393915344943714,0,5.866627532033349,High,70.02373906531182
23,Female,USA,1.1607450765148228,Snapchat,5,Education,35.90102910203137,0,8.974786437842534,Low,31.46891127868872
22,Male,India,1.721435383982448,TikTok,1,Socializing,39.49257963094021,0,7.558151013277092,Low,55.08186074693744
27,Male,India,5.4338777203885655,YouTube,2,Socializing,41.74142796571505,0,5.2981332888923145,High,46.971364509542376
20,Female,USA,3.717405543824067,Instagram,1,Entertainment,37.06529131368011,1,7.5590906101046205,Medium,21.73743076740631
14,Female,Brazil,2.513592983408487,TikTok,5,Education,27.218252180643542,1,9.45757077107908,Medium,90.01197178435777
26,Female,India,3.908226018201467,YouTube,2,Entertainment,26.93759656224492,0,7.027433019444803,Medium,58.72841630161692
14,Female,India,5.02483803077838,Instagram,1,Entertainment,16.115066966518334,1,5.315048000304855,High,29.40691426222793
25,Male,USA,2.269420353636687,TikTok,3,Socializing,23.02304475169543,1,7.394306394122925,Low,70.13098914261951
22,Male,India,5.017742498421188,TikTok,1,Entertainment,20.264696501235797,1,5.77554799650641,High,18.048312624844336
13,Female,India,3.355580418112388,TikTok,2,Entertainment,28.55087528222616,0,4.696315491235254,Medium,43.47950149791499
26,Male,Brazil,3.6478292638133314,Twitter,4,Entertainment,39.571538127491536,1,6.897281087963358,Medium,41.59313337175942
22,Female,India,4.826315766547326,Instagram,3,Socializing,27.175643978336907,0,6.088110492641012,Medium,62.59709013835349
22,Male,Germany,2.8904541574235414,Snapchat,1,Entertainment,22.81088899600465,1,8.309884280968925,Medium,44.19277104164391
18,Male,India,0.8714676637257384,Instagram,5,Entertainment,31.307996436557968,1,8.928040873962166,Low,52.60709470737815
14,Male,India,4.19438329563474,YouTube,1,Socializing,7.02752686745346,0,5.806937381411101,Medium,25.95206828440944
16,Male,USA,4.715567385075694,YouTube,2,Entertainment,14.055380451192878,1,6.552105549422229,Medium,38.93747049648509
24,Male,USA,2.6682017756450724,Twitter,2,Socializing,34.4336614141686,1,8.928741333857552,Medium,0.0
16,Female,Australia,5.090624490899079,Twitter,5,Entertainment,27.27390991213244,1,5.460123212932985,High,74.80135966334419
13,Male,Germany,2.392151921912368,Instagram,5,Education,32.857038993493326,1,8.063965399153977,Low,71.81987635940746
16,Male,Australia,3.404408573700835,YouTube,5,Entertainment,24.00686641176653,1,7.823663236660661,Medium,38.925621190118925
15,Female,India,3.1237228677041484,Instagram,1,Socializing,17.880356905039474,1,4.955662801103646,Medium,41.87273075739976
14,Male,India,3.248269320039096,YouTube,4,Entertainment,20.64870306099453,0,7.550546098919325,Medium,29.03745083125729
27,Female,India,3.981394747822145,YouTube,3,Socializing,36.19406535279572,0,5.877827211624707,Medium,70.58796464200634
25,Male,India,4.039521245024561,Instagram,4,Education,11.646023529763744,0,6.063575340470147,Medium,20.885631591439772
13,Male,India,2.920621513023171,YouTube,2,Content Creation,40.42822889749636,1,8.91397374103172,Medium,38.186439651224816
17,Male,UK,2.8622367972843925,Instagram,4,Socializing,17.91409835744772,0,7.458608724474439,Medium,39.87475016293661
20,Female,USA,3.608336997789908,YouTube,3,Entertainment,30.683402639777523,1,7.782929359753766,Medium,37.02501395277079
15,Other,USA,3.668134791129,Instagram,2,Entertainment,18.85691463555971,1,8.39408421198694,Medium,35.56938943275881
16,Male,Canada,4.5664371281827325,Instagram,3,Entertainment,36.43370850788647,1,6.538862773040635,Medium,25.23238940533899
27,Female,UK,2.5620252082112787,Instagram,2,Entertainment,10.906679785245425,0,9.066852245013578,Medium,41.97225738726179
15,Female,UK,4.841642224205886,TikTok,2,Entertainment,37.80272526306823,0,5.80094940873325,Medium,56.291619604213054
24,Male,UK,1.0190924861158115,Instagram,3,Socializing,35.26024171692049,1,7.898227298048379,Low,29.70172842774492
22,Male,India,4.507032470105462,Instagram,4,News,33.82541793835941,1,7.711522957019736,Medium,45.53887770578417
13,Male,Germany,0.5,TikTok,3,Socializing,14.840588723210049,1,7.950095747916391,Low,31.871626461626303
15,Male,UK,1.3957611794791165,Instagram,5,Entertainment,5.0,0,9.93661456890587,Low,44.19312955115342
24,Male,Brazil,4.918332128357872,YouTube,2,Socializing,27.97010395614536,1,5.214041363000601,Medium,62.66187255970367
23,Female,Canada,1.182634121420442,Twitter,3,Entertainment,13.700702971383832,1,9.127564915874975,Low,29.64607036362891
14,Male,India,0.6519418830269603,Instagram,3,Education,28.33162317222234,1,8.749010465532848,Low,41.4400947309417
20,Male,UK,3.061504615410034,YouTube,3,Socializing,14.688636282691,0,8.521630226148362,Medium,33.85909040102344
16,Female,India,5.874352517398451,Instagram,1,Socializing,14.85074893716587,0,5.347166876558086,High,34.598368663184424
19,Female,Canada,3.728316690208381,YouTube,3,Entertainment,22.898365032162584,0,6.192155177519434,Medium,38.91553802645527
17,Male,Germany,5.932165360457509,Instagram,1,Education,29.60768594498194,0,3.7417114495935264,High,26.309074135028528
25,Female,UK,1.0827172931692548,Instagram,2,Education,17.714586550064045,1,10.0,Low,0.2454941653817002
23,Female,Canada,1.2824638960093324,Snapchat,4,Content Creation,30.6849467924246,1,6.852313309651288,Low,21.54235906916976
21,Female,Germany,3.071665002569552,TikTok,5,News,23.211557430194627,1,8.311740599837357,Medium,24.250075271569948
23,Female,Brazil,2.9516579208526648,YouTube,2,Education,47.89666954147358,0,6.499434448788921,Medium,9.04493322701974
14,Female,Australia,5.250654346442721,YouTube,1,News,28.39704800984593,1,5.648876474594599,High,12.38838118105672
22,Male,USA,2.428761099278845,YouTube,5,Entertainment,26.57022167355045,1,8.651461894578684,Low,50.70014587576407
27,Female,Germany,4.24247364485087,TikTok,1,Education,10.50878962347247,0,7.458575310333089,Medium,35.654704706841315
23,Female,Brazil,2.146052118295414,Instagram,5,Entertainment,20.376121215978824,0,7.925205785769972,Low,30.478973858950567
21,Male,Australia,3.842648034268862,Instagram,3,Socializing,19.89983659816743,0,6.461520086977304,Medium,10.353688455505145
14,Male,Germany,1.7022411877604773,Instagram,2,Entertainment,23.20530948654049,1,6.962160789492582,Low,52.52588355253195
14,Female,Canada,2.8510784429526663,TikTok,3,Socializing,36.00186374503077,1,7.837138822190429,Medium,47.30951052512148
23,Female,USA,2.015490388068619,Instagram,1,Content Creation,22.10385187575664,1,8.711446180632084,Low,28.881442208407755
25,Female,Germany,2.7733976500212503,YouTube,5,Socializing,18.65822170297197,1,6.639962918558469,Medium,63.14909146553114
18,Other,USA,4.712704763998943,Instagram,2,Entertainment,35.164269264420795,1,5.799240336541645,Medium,73.88098511384001
23,Female,India,1.8883183042581535,Instagram,1,Entertainment,26.919741148453824,0,9.17750438469804,Low,36.46533803013693
24,Female,USA,2.655982797638914,TikTok,3,Entertainment,11.334509555441205,1,5.688612847262095,Medium,41.35774355871931
14,Male,UK,4.753766824699465,Twitter,5,Entertainment,34.20219789443045,1,5.706912516451712,Medium,41.407033609744616
24,Male,India,3.0988188124754155,TikTok,2,Education,16.50869343236884,1,7.407270265718632,Medium,71.37720125180932
23,Other,UK,2.6104835068042425,Instagram,1,Education,14.161059763799685,1,8.173699882131181,Medium,7.202254824874601
23,Male,USA,5.0597550987681705,YouTube,5,Socializing,6.003239084471236,0,7.705799233008477,High,35.132933717376034
20,Female,India,2.7582550342543195,Snapchat,4,Entertainment,27.41115834370105,1,7.676263530506579,Medium,7.977038803268428
24,Male,India,2.668032210906343,Snapchat,4,News,33.783828704867844,0,8.126263765089279,Medium,23.813742415078217
16,Male,India,3.090217470111846,Twitter,5,Education,24.492122498431733,0,8.638237702383243,Medium,57.39903593056699
25,Male,USA,5.216282737495785,TikTok,2,Entertainment,32.76609121584763,1,4.474665559999973,High,47.004580409700594
27,Male,Canada,0.7436279100639824,Instagram,4,Entertainment,40.40086463666697,0,8.667920284999095,Low,56.24283402281686
25,Female,India,1.8323301329827888,Instagram,2,Socializing,21.467086862557597,0,10.0,Low,79.1319469801326
25,Female,USA,4.412161387425506,TikTok,4,Entertainment,21.882162733883305,1,8.007770669820912,Medium,8.837331327370492
19,Male,India,2.0799055897796066,YouTube,3,Socializing,15.73524704249268,0,7.921907046676023,Low,29.91374648810576
13,Male,India,3.22814467524676,TikTok,2,Education,20.405314564406797,1,6.977719286233397,Medium,44.71868846183103
23,Male,India,4.394708030811348,Snapchat,5,Education,28.37241924439669,0,4.425705310298623,Medium,81.56133769794594
19,Female,USA,3.807657373572751,TikTok,3,Socializing,14.042536926659722,1,6.204001406745003,Medium,7.365818353131218
16,Female,USA,2.8097326249709096,TikTok,5,Content Creation,42.030007887787065,1,8.20528570934403,Medium,80.00309863188889
13,Male,India,3.984612090368429,Snapchat,4,Entertainment,24.08994839294856,0,5.889329710701487,Medium,52.78539920839213
23,Female,Germany,2.7180089007526647,Snapchat,4,Education,43.80289034142758,1,7.652239550180733,Medium,0.0
14,Male,Germany,3.363153426009764,YouTube,1,Entertainment,21.67264102199556,1,8.866194602675197,Medium,45.9260265167235
24,Female,India,2.548601623544413,Snapchat,4,Socializing,8.986809082836796,1,9.662064113775028,Medium,55.85125051392178
21,Female,UK,3.597770632742786,Instagram,1,Entertainment,18.722159894664912,1,6.3137116020198585,Medium,23.07381976840604
13,Female,Germany,2.4863795446356125,YouTube,4,Socializing,31.163908692500456,1,7.883467152226572,Low,25.33003026859397
24,Male,India,4.482348315037198,Twitter,1,Entertainment,28.735758226997,0,5.548396221726323,Medium,19.70874870327489
15,Male,Germany,3.068761871896047,Instagram,2,Content Creation,30.2816172199402,1,7.06260503468032,Medium,0.2805745509373452
22,Male,Canada,3.28584002395791,Instagram,3,Entertainment,14.871394251463148,1,8.309567130647025,Medium,52.76607410056749
26,Female,UK,5.317037875447272,Twitter,1,Socializing,9.978564932055017,0,4.295071323161077,High,55.39533228337469
17,Male,Brazil,3.5853758698009885,Instagram,1,Education,34.886108267848634,0,6.114312307460967,Medium,0.0
21,Male,India,1.2515419669156571,TikTok,5,Entertainment,25.38462138539762,1,8.905325377360287,Low,17.05087423972346
25,Male,India,3.7022832149992007,YouTube,4,Entertainment,44.12319627192468,1,5.929941796063362,Medium,51.76173024182813
17,Female,India,5.354489890230839,Instagram,5,Education,34.958132380996624,1,5.779333372171378,High,22.809250910913757
14,Male,Australia,4.953710018712583,Twitter,4,Socializing,41.6888238730438,0,6.930354977165576,Medium,47.60706109360225
21,Male,India,3.633688001383063,TikTok,2,Socializing,23.61768625291911,1,6.264561940309406,Medium,32.57971979432955
17,Male,India,2.886756369125219,Instagram,2,News,24.63613048757685,0,7.589745801199126,Medium,42.46631404644037
18,Female,Germany,1.7534345176320805,YouTube,2,News,29.57993626695321,1,8.788579432036059,Low,20.96110106403101
27,Female,Germany,4.116766690657839,Instagram,1,Entertainment,40.0546287517673,1,6.029880455956706,Medium,2.674587300368352
19,Male,India,4.587409819291441,YouTube,4,Education,24.52554154566038,0,7.199365344073847,Medium,37.80465554850127
13,Other,Australia,2.378658922412059,TikTok,3,Education,20.398846881675876,1,8.025982762937133,Low,38.632255381068205
17,Male,India,2.5304939039566747,YouTube,2,News,14.514515367697262,1,9.396714350769765,Medium,56.70055203488913
19,Male,UK,4.702775923229157,TikTok,3,Education,36.58073508162224,1,6.646915727577628,Medium,20.80947374924032
13,Female,India,4.859127856942706,TikTok,4,Socializing,24.604944757658405,1,5.26463088873709,Medium,27.83954500701587
21,Male,Canada,4.747657872368825,Snapchat,3,Education,8.29210949130988,1,5.929925347606171,Medium,50.93008604491399
15,Male,Canada,3.134652726684478,Twitter,5,Socializing,37.05491015169463,0,8.161852315747277,Medium,33.425293073642955
13,Female,India,3.4171065779136223,TikTok,5,Entertainment,37.01953458304473,1,7.7068833892849,Medium,88.94458280256508
18,Female,Australia,4.033318472912882,Snapchat,4,Education,5.0,1,7.312748829212598,Medium,44.60831745476956
23,Other,USA,3.531376178353633,Twitter,2,Socializing,29.745261775040856,0,6.88791163517135,Medium,42.33571092550661
18,Male,Brazil,3.267463309192332,Instagram,3,Socializing,26.74581360597911,1,6.668100166879039,Medium,22.99914531641917
15,Female,Canada,3.9129674351498447,Instagram,4,News,18.653788054373848,0,6.192313662408225,Medium,90.23102551164293
21,Male,UK,3.8276804596535614,TikTok,4,Socializing,34.787841153575464,0,6.8670254709484135,Medium,34.6736629089817
22,Male,India,3.761574335186608,YouTube,4,Socializing,18.769757124625716,0,8.625567853354209,Medium,23.13982433359334
14,Male,USA,1.2430220564647083,Instagram,5,Entertainment,21.61849604711869,0,8.628962115558402,Low,26.431938192049103
18,Female,India,1.5131199488814122,TikTok,2,Entertainment,18.953358584505708,1,9.918704733473694,Low,28.458658893220942
13,Other,USA,1.473290733818904,TikTok,4,Entertainment,31.145253949563813,1,7.891075964512517,Low,23.932651047867807
21,Female,India,1.2123226961862734,TikTok,2,Entertainment,21.17531519614576,0,9.638717282199096,Low,37.15417601870963
18,Female,UK,3.7662821244910303,Instagram,4,Entertainment,18.344098617910067,1,7.48439941713572,Medium,36.11508831758951
27,Female,Brazil,1.733444159073393,Instagram,1,Socializing,20.098552952504228,1,10.0,Low,35.008069870745345
17,Female,USA,4.523342238091221,YouTube,3,News,19.133201567033137,1,5.805074721165008,Medium,36.85408008482336
21,Male,India,4.175656846017098,YouTube,4,Socializing,17.265862135646856,1,7.69297907025549,Medium,8.421913432190436
21,Female,Canada,4.750230638373349,YouTube,3,News,11.009915733894095,1,5.451007062691361,Medium,15.162960345134133
20,Female,UK,3.089371017289202,TikTok,1,Socializing,21.10833238232254,1,8.031901097783654,Medium,27.91628042900515
13,Male,India,6.869346685368786,TikTok,2,Socializing,24.19092358345867,1,3.4474849927297395,High,2.1597736902610194
24,Male,India,3.4064338820877227,TikTok,2,Content Creation,36.673124287311424,0,6.723497979045939,Medium,38.32407043281274
26,Male,India,3.6017984497322404,YouTube,2,Entertainment,22.09471702370121,1,6.3996799711714205,Medium,26.97540849476659
24,Female,Australia,4.544782118959084,YouTube,4,Entertainment,22.92371187240664,1,6.6239023831502815,Medium,36.05300466371636
18,Male,UK,3.0897190157447483,Snapchat,1,Content Creation,38.25926863476949,0,9.06823923792885,Medium,29.781419293505557
16,Male,Brazil,3.506516806293906,YouTube,3,Education,27.002022651733768,1,7.27978042223907,Medium,50.98713147611642
14,Female,Australia,4.286371159538875,Instagram,1,Content Creation,20.776684240957596,0,6.0384208566955415,Medium,46.13613906960985
20,Male,USA,4.16212775011612,YouTube,5,Education,21.193674776809186,1,7.495028731120107,Medium,37.68717200871339
25,Female,USA,4.344975285734088,Instagram,5,Socializing,20.69628615980535,0,5.953430833074675,Medium,47.042991718656765
26,Male,UK,3.757365520210016,TikTok,4,Entertainment,31.81399359576992,0,7.164390216241959,Medium,37.77196716784548
15,Male,India,4.588929446645143,YouTube,3,Education,41.27860140419695,0,5.304604762699375,Medium,27.36139546318322
15,Other,Germany,3.205384091164197,Snapchat,2,Education,33.53778240453589,0,6.207383983130436,Medium,42.33492863196207
20,Male,Brazil,3.5664442585177283,Twitter,4,Entertainment,31.816150059750647,1,7.549673708333612,Medium,39.75869043453928
15,Male,Brazil,3.8197314233160977,Instagram,3,News,26.8392153581031,1,6.132055865506561,Medium,32.7590504080303
16,Female,USA,3.2314752463840803,Instagram,5,Entertainment,33.85380310432162,1,7.291193238401938,Medium,28.34562227596841
19,Male,India,1.6296339705394178,Twitter,5,Education,24.246479502865142,1,8.30853020123462,Low,16.58253560236755
16,Female,UK,1.7266960291835198,Instagram,2,Entertainment,41.687016935149,0,6.387842073171263,Low,38.5981557217317
15,Male,India,5.347399789539702,TikTok,2,Socializing,39.65983451635556,1,5.926477005618686,High,53.90408994217029
20,Male,India,4.221916409717954,Instagram,5,Education,26.70040000330767,1,5.8294273087562125,Medium,24.22681153996885
15,Female,USA,1.8220895699955413,Twitter,2,Entertainment,14.466184666953456,0,7.513640274387826,Low,49.752885659349104
23,Male,Germany,3.994781968396072,YouTube,3,Entertainment,8.917811292806743,1,7.762420423152565,Medium,43.80790640220101
25,Female,Brazil,4.045832590871236,YouTube,3,News,16.98810817104458,0,5.609748315615523,Medium,37.39330853483028
13,Female,India,3.0502770701868,Instagram,4,Entertainment,27.28272166510413,0,7.179602525322677,Medium,1.3010776025119668
18,Male,India,5.703942750696124,TikTok,5,Education,30.895109884186315,1,6.057653812550747,High,69.6592586532003
15,Male,Canada,2.752737174072493,Twitter,1,Entertainment,12.654364938467186,1,6.790345093214842,Medium,36.26080599984272
26,Male,India,5.137765495667576,Instagram,4,Socializing,34.86684550346048,0,5.083999026358966,High,54.34787488679924
14,Female,USA,3.515032521705101,Instagram,5,Entertainment,40.81531616788619,1,8.829991628257567,Medium,27.435631884002916
25,Male,USA,2.335074479513454,TikTok,5,Education,22.14560503514845,0,7.747625636057583,Low,24.66954517295352
15,Male,Germany,2.531072738280939,YouTube,4,Entertainment,37.0261394765921,0,9.224196732334567,Medium,36.24589763464037
23,Female,USA,3.140877428514972,Instagram,2,Education,20.810475744522105,0,9.451725578740616,Medium,50.56029146384376
22,Male,UK,5.283962322124776,TikTok,3,Socializing,10.58611006806398,1,4.790279534476705,High,60.02503419029424
24,Male,India,5.286021886504095,Snapchat,4,Entertainment,39.94821300337178,0,5.157987068098127,High,51.5039915431053
17,Female,USA,2.674562401172696,TikTok,3,Entertainment,20.033422756362008,1,7.8344254362708945,Medium,7.398046633802522
24,Female,USA,3.5698397608141805,Instagram,4,Entertainment,16.697194644286018,1,8.370442749021057,Medium,40.16891907293007
26,Female,Australia,2.252593424172216,YouTube,1,Socializing,28.761595149435703,1,8.044208187355377,Low,14.171507051469526
15,Male,USA,4.733100996132254,Snapchat,5,Content Creation,26.6314458951398,1,4.334525577092316,Medium,44.41485375717404
17,Male,USA,3.383016710950736,Twitter,4,Education,5.0,0,7.171963424703404,Medium,32.9898735965578
23,Female,Brazil,4.780488135982411,Snapchat,5,Socializing,31.71157031516207,1,6.442066818851722,Medium,22.64277760321873
16,Male,India,7.720132858091087,Twitter,2,Socializing,21.687537501918584,0,4.149731656207941,High,65.39707618816462
19,Male,India,3.634062519972614,Instagram,2,Entertainment,20.808545340435384,0,7.361570970660735,Medium,36.858700218861685
25,Female,Australia,4.297559396764352,YouTube,3,Education,14.010018169354318,1,7.108086828544683,Medium,22.396737313330867
14,Male,India,4.383025469344919,Twitter,1,Socializing,21.19019747746604,0,5.575189428627371,Medium,37.04768436004605
25,Female,India,4.5732988464068,TikTok,4,Socializing,23.45230840019869,1,7.156712686603106,Medium,34.44074653084411
15,Male,USA,1.9656440961585515,Instagram,1,Socializing,26.921639943997413,1,8.958839406732661,Low,28.532936492866853
22,Female,Germany,2.199083866721927,Instagram,3,Entertainment,29.32734958177486,1,7.751282251646637,Low,25.076850916252752
23,Female,India,4.044123571372447,TikTok,1,Education,31.901858402732188,0,6.528483059604479,Medium,36.51027975114481
26,Male,India,4.839809152425088,Twitter,3,Entertainment,36.62015804777227,1,5.962477210129009,Medium,12.022381103214348
27,Female,USA,2.2185709245324112,Snapchat,3,Entertainment,22.785854635807635,0,7.676348066774085,Low,56.595914495547646
17,Other,India,2.7739259946776795,Instagram,5,Entertainment,27.41751656422488,1,8.659948961818852,Medium,92.49304227026133
18,Female,USA,4.3809516965637645,TikTok,2,Entertainment,32.46184008010243,0,9.17154403830556,Medium,35.40031320720082
21,Male,Brazil,2.959340801833041,YouTube,4,Education,49.16492676516452,1,8.256660434628948,Medium,16.793428838786163
25,Male,Germany,2.1355777919243635,TikTok,4,Entertainment,35.50002842388928,1,9.56827933080316,Low,11.527464929474522
20,Male,Canada,3.890007252980573,YouTube,1,Entertainment,29.612855164400543,1,6.1523033904984405,Medium,23.40497878488411
14,Male,USA,4.36348586389645,YouTube,3,Education,16.699450648773936,0,4.468603308855012,Medium,42.73567236790544
18,Male,Brazil,3.163740945456837,YouTube,3,Entertainment,36.81164820343837,1,8.179777300708352,Medium,42.06866006570793
18,Female,India,5.371516061108418,Instagram,3,Socializing,21.85021137945977,1,6.492018188804647,High,27.89205234206602
14,Other,Brazil,7.409591085997967,YouTube,5,Entertainment,16.513327999362367,1,4.457569808073038,High,77.92199928878325
22,Male,India,2.1476379051540446,Snapchat,2,Socializing,15.467196174991338,0,6.45622814224299,Low,21.11985312953761
27,Female,Germany,1.154952912588782,TikTok,5,Socializing,16.703976040572876,1,6.627329144793204,Low,52.15025353378316
18,Male,USA,3.417490779217609,Instagram,2,News,31.36326573646162,1,8.591456434548409,Medium,0.0
26,Male,UK,4.295647973938928,YouTube,2,News,19.10617034704044,0,5.675290359246746,Medium,70.95739836889238
15,Female,India,2.262655173194265,Instagram,1,Education,16.578523734516708,1,8.154219165515869,Low,0.8337291423867299
13,Male,India,4.287457729811919,Instagram,1,Education,13.367612475372418,1,7.118598614021437,Medium,65.12101005677584
26,Female,USA,2.7008873477799926,TikTok,1,Entertainment,9.398516755413482,1,9.583790163762762,Medium,12.178313885048272
17,Male,USA,2.828921124065612,Instagram,3,Socializing,39.84068268076366,0,8.723878828672486,Medium,9.021216013243816
14,Male,USA,1.0064178258600394,Instagram,2,Entertainment,29.30946121486888,1,8.483903382641369,Low,5.679782653831055
27,Female,UK,5.4385202120173375,YouTube,1,Education,20.52324387799628,0,6.373904129249484,High,31.31529380592896
24,Male,Canada,4.20084172408207,YouTube,3,Entertainment,25.247499743384644,1,6.445607808603695,Medium,51.76368406422898
25,Male,Canada,2.002741530298894,Snapchat,2,Entertainment,32.590927904496,1,7.000521901974325,Low,12.91565845020309
14,Male,Canada,4.195429268728544,TikTok,3,Content Creation,33.935444818765625,0,6.238345115285641,Medium,52.89762704223693
25,Female,India,4.828394596756935,TikTok,2,Education,30.005015106202364,0,5.855777149361156,Medium,43.46337063177639
17,Male,Brazil,3.608224788096499,TikTok,5,Entertainment,42.27420836967628,1,5.107142502477073,Medium,35.30318586889482
13,Male,UK,4.733065616410296,Instagram,2,News,21.470543755670636,1,7.155962615160391,Medium,31.158255626450263
17,Male,USA,4.103618500304849,Snapchat,5,Education,18.53695845295981,1,5.101521314595311,Medium,31.36539771319212
18,Male,UK,2.598782227290021,Instagram,1,Socializing,23.098709984501497,1,8.72088177026664,Medium,0.0
20,Female,USA,1.6303386077630582,YouTube,1,Education,7.967400109970747,0,9.301929544015358,Low,46.02600962148132
22,Male,Brazil,3.284054386152643,Twitter,2,Entertainment,13.92035874636063,1,5.918940733369068,Medium,39.15125755289853
24,Male,India,2.7859259801102616,Instagram,5,Entertainment,29.78299767015533,1,7.420908043276418,Medium,37.543641554993926
13,Other,India,2.808165978578621,Instagram,2,Education,34.84771265612632,1,8.238654173240601,Medium,33.121288028812195
20,Male,India,4.258685396501843,YouTube,3,Entertainment,33.63386429285329,1,6.478862901314778,Medium,22.71321000960573
23,Male,Canada,3.190142276008699,YouTube,4,Socializing,14.30541061403292,0,7.728912168777431,Medium,21.99707664570332
17,Male,India,3.111381952258856,TikTok,2,Entertainment,16.274111139543102,1,5.203207187685514,Medium,14.199206757070655
25,Other,India,4.418174878461602,TikTok,3,Socializing,40.69854464786688,1,6.649213545475044,Medium,34.44699205134443
16,Male,India,2.8015396053230344,Instagram,3,Entertainment,35.58686646787784,0,7.904502928794358,Medium,69.00694378187046
23,Male,USA,2.7264035130837474,Twitter,4,Education,17.333452925007187,1,8.598525919720048,Medium,47.85556472532849
21,Male,USA,1.0580141738861668,YouTube,1,News,28.788175172489535,1,9.066634199896976,Low,13.13706943324689
26,Female,USA,1.6736338103376815,TikTok,1,Content Creation,28.778934422044788,0,8.409799575403346,Low,52.28674475302578
18,Male,India,2.457020543811068,Instagram,2,Entertainment,28.94883182952848,1,7.24248350620898,Low,42.15215037404971
14,Female,India,1.2875685375154466,YouTube,4,Entertainment,44.5738193361634,0,8.875835225490988,Low,74.86189747198918
23,Female,Australia,3.943269184644104,Instagram,3,Socializing,5.839597334010161,1,7.16649984979836,Medium,24.49324248292172
22,Male,India,3.1313613212633777,TikTok,1,Entertainment,32.943996072294894,1,7.129994054820608,Medium,35.517200208299165
22,Female,India,4.2304641097726,Twitter,5,Entertainment,23.69546235641592,1,6.096555729782562,Medium,35.725202006700144
19,Female,India,4.970556498455835,TikTok,1,Content Creation,19.63156549565685,0,5.904571601216228,Medium,10.840024644856308
22,Male,UK,4.426122995708703,Instagram,4,Entertainment,27.553520214649662,0,4.572114594959241,Medium,30.72308281311317
18,Female,UK,4.228746944158986,TikTok,5,Entertainment,26.006351835087944,0,5.894463277849875,Medium,16.92338346010756
20,Male,Germany,3.853408373727384,Snapchat,2,Socializing,30.205987207423597,1,7.100353159986694,Medium,67.53331580677002
23,Male,India,2.348150270566628,YouTube,3,Entertainment,22.04437800273331,1,8.352883236483684,Low,11.762827763059146
22,Female,UK,4.223612063734893,Instagram,4,Entertainment,18.21086332881445,1,5.452522813866588,Medium,48.57506600205226
23,Female,Brazil,5.240328905409805,YouTube,1,News,29.5264303918384,1,5.57452082698945,High,32.88948883952445
25,Female,India,0.5,Instagram,1,News,20.098373227531805,0,9.935069399857374,Low,31.37308405105072
27,Female,USA,3.385820920031191,TikTok,3,Socializing,10.293675156912208,1,7.261592603861265,Medium,29.58142644294612
24,Male,USA,3.5683438451055025,Twitter,1,Socializing,35.71385818137583,1,8.972566643671021,Medium,16.225505752929152
13,Male,Brazil,4.573033405142999,Instagram,4,Socializing,34.33915435715853,1,7.217230923329653,Medium,77.52697122745255
26,Male,USA,5.016132500746583,Instagram,1,Entertainment,16.88936087814396,0,5.478806804590132,High,63.90237529272929
15,Female,USA,3.419630842084301,TikTok,2,Entertainment,46.96698180201181,1,7.476799802468356,Medium,40.47596414797567
26,Female,India,3.870334492493761,YouTube,5,Entertainment,27.60937281867679,0,8.894301368756127,Medium,9.358429406645708
23,Male,India,3.157205685113168,Snapchat,5,Entertainment,9.470527970644246,1,6.199672634748719,Medium,54.50284456974575
21,Female,Germany,4.803207883429327,Twitter,2,Education,5.9027360516563405,1,4.993165180629275,Medium,14.408560646022543
